comment_body,id,idx,n_agree,n_disagree,percentage
"我覺得 採用這種被稱之為不人道的刑度，可以助於有效遏止犯罪意圖，畢竟是以「有效的預防犯罪發生」為前提，試想一下，犯罪受害者的人權很有可能是被完全剝奪，為何這麼堅持顧慮犯罪者的人權呢？",131,30,180,8,95.74
"現行法律對於累犯加重其刑，其實就實務來看，嚇阻和矯正再犯的作用幾乎是零。重罪犯和累犯對受害人的人權根本不放在眼裡，社會怎麼能再保障其人權？因此對於重罪和這些重罪累犯加上鞭刑伺候，讓他付出應有的代價並不為過！",132,82,134,6,95.71
"我覺得在台灣死刑少之又少，若今天殺人償命是理所當然，那犯罪率一定會下降，但台灣的法律保護加害者居多，恐龍法官也多，誰站在被害人及家屬立場考量過？若只是罰錢、關一關就能解決問題，犯人永遠都抱著僥倖的心態，反正進去吃免錢飯假釋過又是一條好漢？不給這些人一些刻骨銘心的教訓，是沒有用的",133,139,67,3,95.71
"加害者的人權應該在他任意加害無辜受害者的那一刻就消失了。他們任意傷害他人就如同禽獸一般，需要受到有遏止效果的懲罰。法律是拿來保護好人的。",134,167,44,2,95.65
"我認為，罰則就是要有嚇阻作用，若未有嚇阻作用，人性都不怕。鞭刑有一定的嚇阻作用，若不鞭邢，那就罰則訂的要更嚴厲，要有嚇阻的作用。破壞了雙方的家庭誰都不想見的，試問如果是可以決定此案的家人呢?會如此放了對方嗎?",135,226,22,1,95.65
"我認為台灣的犯罪狀況比新加坡嚴重。",136,370,304,14,95.59
"我覺得人權的定義是否該重新審視~倒果為因才是目前司法最令人詬病的問題",137,70,129,6,95.55
"3.如果實施鞭刑是一種民主倒退,那我們不妨用民主的方式""公投"",來決定要不要實施 4.我們不是聯合國成員,不要動不動拿國際公約來綁自己,搞得民怨沸騰,那很蠢",138,114,83,4,95.4
"台灣的司法制度應適時做修改了...永遠都是富人鑽法律漏洞，酒駕，虐童，只要付出賠償金就可以免刑，到底是保障受害者還是給加害者逃脫的屏障?",139,39,206,10,95.37
"我認為台灣的人權一直著重在加害人身上 從來沒有真正落實在被害人甚至親屬身上 若我們對於累犯者，重大刑案者無法有效制止的話 那我們的人權才真的是倒退十年 禮記：「修身、齊家、治國、平天下」 欲修其身者，先正其心。 無法正心，還要談治國嗎？",140,89,103,5,95.37
"我覺得台灣人民普遍道德素養低落，要治本應當從教育著手，全國人民，不分老幼，都要重新再教育道德觀念，而非只期望下一代又下一代…。 當人民(指的是含總統以下)不再惧怕法律時，就該壯士斷腕，祭出強硬的手段來以儆效尤。",141,180,41,2,95.34
"如果鞭刑可以有效遏止犯罪那當然是再好不過，不過如果沒辦法遏止，就需要採用更嚴重的手段。",142,345,328,16,95.34
"新加坡都實施有年，說什麼先進國家不採用鞭刑，台灣有比新加坡進步嗎？不要還不會走，就想幫自己裝上假翅膀，自我感覺良好。欺負弱小，不尊重人權的人，死刑也剛好而已。",143,45,162,8,95.29
"我覺得酒駕肇事,性侵,殺童的人，根本就沒有想過別人的人權，而奪走了對方的人權甚至生命，所以沒有資格去伸張自己也有人權，因為他們只想到自己！",144,43,181,9,95.26
"我認為酒駕肇事越來越多的原因是政府單位非常明顯的護航 護航的理由似乎是種潛規則，似乎有便於掩飾公家單位某些違法行為 在以道德論人權說為其藉口，為掩飾而反對 所以修法不彰，立法不嚴，重罰不准 否則這種幾乎與行人條款一辯就知道絕對錯的犯罪行為 為何遲遲沒辦法立下有嚇阻作用的條款",145,227,20,1,95.23
"此案重點不在鞭刑，而是找有效防止再犯累犯的方法；再則殺人償命不是很簡單的道理嗎?什麼人權?被害人的人權在那裡??酒駕致人於死請比照殺人罪，並加重其刑，不得假釋(勞役賺錢賠償被害人，至賠償金付完才可假釋出獄)，賠償金比照外國算法，餘命年數*年薪，至少上千萬起跳，沒賠完不得假釋",146,66,119,6,95.2
"「沒有酒駕就沒有鞭型！」對於累犯酒駕的人，不需要談什麼人權！他們開在路上本身就已經違害其他人的人權！",147,119,77,4,95.06
"酒駕賠錢沒有用，很多人還是履犯，需要讓身體記住這種痛，才會不再犯！",148,102,95,5,95
"我覺得鞭刑的確不符合法治國的作法也違反兩公約及人權，但我在此議題中投下支持，是因為我對於政府遲遲對酒駕者加重處罰的不作為感到心灰意冷，人民已經對這些奪走許多性命破壞家庭的酒駕者忍無可忍了！說我們這些支持鞭刑的人殘忍也是被政府的消極怠惰逼出來的！",149,58,132,7,94.96
"亂世要重典呀......別再讓安居樂業的大多數人失望......只有重典能保障多數規矩的人民...執政黨才會有希望...",150,162,36,2,94.73
"我認為公開討論鞭刑， 會侵犯人權， 根本是狹義的。 保護一個飲酒作樂的人之人權， 來摧毀他人的家庭幸福， 這根本是倒果為因。 誰來保護受害者人權？ 誰來保護平凡百姓人權？ 這不是政府應該做的嗎？",151,105,87,5,94.56
"台灣假釋太簡單了，關沒多久就出來，如果鞭刑+關進去非常不容易假釋，應該可以嚇阻一些，看現在多少是假釋出來又犯的......",152,151,69,4,94.52
"我認為有許多性侵案件並沒有進入司法程序，根本沒有進到法院。",153,295,324,19,94.46
"不希望納稅人的錢用來養「鞭刑解決酒駕、性侵與兒虐」之人，支持鞭刑。若為保障受刑人之人權，那麼受害者及其家屬的人權何在？",154,120,83,5,94.31
"我認為對於酒駕、性侵與兒虐已侵害他人生命財產安全者,已無權利闡述自己的人權",155,294,331,20,94.3
"我認為鞭刑可以做為有效的恐嚇手段來預防犯罪",156,25,231,14,94.28
"目前法律規範對酒駕累犯、性侵犯及對幼童傷害等犯人的懲罰程度並無法有效喝止犯罪行為一再發生，政府必須正視這個問題並解決，所謂兩公約既由立法院通過也可由立法院廢止，如每次都以兩公約限縮對犯人應得罪行的懲罰，只會助長犯罪的趨勢，無助於社會的和諧共存。",157,141,66,4,94.28
"台灣只要討論任何議題遇到衝突點時就會有人舉著民主與人權的大旗出來當擋箭牌，其實我個人認為，鞭刑並不違反民主與人權，因為法律的規定是事先明訂在那邊的，只要你不違法，那一鞭就絕對不會抽到你的身上，更何況提案人所提到的三項犯罪，都不會是因為個人的不小心或無意識狀態下去執行的。",158,174,33,2,94.28
"擔心鞭刑是侵害人權的處罰………你不酒駕鞭的到你嗎？不酒駕很難嗎？",159,57,181,11,94.27
"人權是保護大家，不是讓不尊重它的人的避風港，酒駕是故意，而性侵也是故意，被傷害的是一整個家是一整個人生，但加害人卻是可以減刑緩刑，那有想過被害人是有選擇的嗎，不尊重別人的，也無需被尊重",160,229,16,1,94.11
"我覺得台灣並不是聯合國成員,不需要遵守國際2公約,什麼狗屁人權的,被害人的人權就不是人權?有錢人並不怕罰錢好嘛,,希望儘快修法,亂世只能用重典,絕對支持鞕刑制度.",161,187,31,2,93.93
"我認為：對於侵害他人身體的人，沒有所謂人權，鞭刑有絕對嚇阻效果，希望不要再有受害者",162,108,137,9,93.83
"我認為政府公開討論鞭刑，可以讓大家了解鞭刑的利弊得失。",163,10,690,46,93.75
"現在對這些罪犯的刑罰，給人的的感覺懲罰很輕，才會使之累犯而無畏懼，應該加重刑罰併給予刻骨銘心的處罰，使之不趕再犯，才能保護善良的百姓",164,165,44,3,93.61
"我覺得 鞭刑 可以有效嚇阻酒駕和性侵者，酒駕鞭刑是針對累犯而不是初犯，每個人都會犯錯但累犯就表示他不怕目前酒駕的罰金和刑責，所以我認為 鞭刑 可以有效嚇阻酒駕和性侵者，性侵者和酒駕不同我個人認為性侵現行犯第一次就應該要實施 鞭刑 。",165,146,57,4,93.44
"我認為許多人都在討論鞭刑，因此政府也應該公開討論。",166,9,659,47,93.34
"不要老是為加害者設想他們的人權了！受害者可是要痛苦一輩子他們是招誰惹誰了？ 重點是犯罪者再犯率高，國家花在這些犯罪者的費用之高根本毫無用途，浪費納稅人的錢.... 話又說回來那新加坡是開民主倒車嗎？所以他們有鞭型..............",167,166,56,4,93.33
"認為若是連被害人的權益都不能好好保護的話，而是反過來保護加害人？？我會選擇搬離這個國家",168,78,82,6,93.18
"如果鞭刑違反人權，那是否將酒駕視為蓄意犯罪？明知道自己喝酒還開車，等同蓄意殺人的犯行。",169,131,196,15,92.89
"1. 性侵案件每年都在增加！性侵犯只要關幾年就放出來，而且進去關又有免錢的牢飯可以吃，到底誰會怕，要顧性侵犯的人權，那些來顧女性同胞的人權，即然不能死刑，那就只能鞭刑了。 2. 鞭刑不是我們的法治退步，而且人民的素質已經下降，這就像太寵小孩的家長，溺愛人民的政府、法治，造成了犯罪",170,133,52,4,92.85
"因為有鞭刑法律存在，喝酒的人就會想到酒駕會被鞭刑，每次喝了酒就會找替代方法回家，不敢自己再開車，也不會害人害己了",171,136,91,7,92.85
"我認為現行罰則由於實在過輕，無法有效遏止相關犯罪行為。",172,144,167,13,92.77
"酒駕罰不怕,關不怕!是該讓這些屢犯來點切身之痛以資警惕,鞭刑是最佳選擇,若因酒駕致人於死,當以蓄意謀殺罪起訴判刑,因為酒駕肇事乃想當然耳,必然之事.",173,126,89,7,92.7
"我認為台灣的司法偏袒有權有勢者。",174,327,342,27,92.68
"覺得只罰錢，對於有錢人根本無嚇阻效果，除非根據家裡的所得去分級罰則，這倒才有對不同層級的人有罰的感覺",175,44,150,12,92.59
"國家無能！才需要多數人提出建議符合民意，不要讓怕被鞭刑的立委反對而取消，最少要公投！不要拿什麼人權、兩國公約當藉口，自我感覺良好！看看日本死刑犯吊刑跟菲律賓販毒槍刑，日是亞洲經濟大國，菲律賓因販毒槍刑而支持率上升！上次敗選是不符企業期望、下次敗選是不符民意期望！恐之！慎之！戒之！",176,198,25,2,92.59
"酒後駕駛車輛是一種不尊重他人生命財產安全的行為，讓慣犯學會這點，鞭刑是最快且成本最低的方式",177,313,382,31,92.49
"我認為兒虐相關刑責目前過輕",178,315,369,30,92.48
"蘿蔔與棍子的管理各有其支持者或反對者，也有許多立論是支持教育或內化的方式才能真正改善行為，然而，我認為對於累犯必須有一個較為強力的警惕效果。所以，我支持認真對鞭刑及執行及適用條件設置法條規範，針對的是知法犯法的人，至於違反兩公約與否，請立委自行斟酌，這是人民委託給這些代議士的責任",179,192,24,2,92.3
"我認為現行法律對酒駕處罰實在起不了警示意味，因此屢屢累犯。與其一直追在這些酒駕者的後面擦屁股，不如從根源解決，徹底警示並落實處罰，酒駕這件事情根本不該發生。",180,215,59,5,92.18
"我認為近年來台灣的酒駕案件越來越多。",181,0,626,54,92.05
"任何法都是預防犯罪，不是希望犯罪，那引用鞭刑，哪來的不人道之說，除非先對別用更不人道的方式加害別人。",182,209,23,2,92
"現今法律以無辦法有效防止酒駕",183,157,431,38,91.89
"鞭刑只是人民對於酒駕、性侵及兒虐的強烈厭惡，也反應人民無法容忍這種行為的再發生，政府就算不考慮鞭刑，也仍應正視社會強烈的負面情緒。",184,394,254,23,91.69
"有人說我國司法需依循國際「兩公約」對犯罪者的人權維護，但是世界各國的歷史文化，造就了不同的人民素質及習慣，並不代表施行鞭刑就是不文明。但我們的司法改革，似乎真的無法反映人民的期待，所以不能判死刑，至少要有嚴刑峻法來告誡那些一錯再錯的人。",185,142,88,8,91.66
"我覺得 這系統可以把同意或不同意依程度再分細一點嗎",186,175,22,2,91.66
"若不犯錯, 何需担心任何罰責?  立委不通過,不難想是為自己酒駕留後路...",187,206,22,2,91.66
"我認為性侵相關刑責目前過輕",188,314,351,32,91.64
"修法納入鞭刑,應是可以討論的議題,該平臺提議成案後機關處理回應,非已到採那與不採納的階段,僅在協作討論釐清問題及後續作法!",189,179,32,3,91.42
"我認為近年來台灣的兒虐案件越來越多。",190,2,588,56,91.3
"酒駕、性侵、傷害幼童，只有罰錢坐牢，根本就無法體會被害者身上的痛！只有鞭刑，才能讓加害者體會。不痛不會怕啦！鞭刑侵犯人權？！請問受害者的人權就不是人權嗎？",191,210,52,5,91.22
"如果有效就不會有那麼多人提出鞭刑，民主國家新加坡也是，他們不同種族，犯罪的人就是少，鞭刑才能有效赫主",192,94,93,9,91.17
"身體刑雖然是不符合國際潮流但這個議題主要是訴求表達台灣對於性侵累犯，酒駕和虐童的刑罰太輕，並無嚇阻作用，可以效法中國，酒駕直接關兩周，不得易科罰金，當場直接送監獄無機會關說。鞭刑是最下下策，但是有效嚇阻的話就是好辦法。最後要強調的是對於不犯法的人有無鞭刑是沒差別的。",193,134,70,7,90.9
"累犯的人表示他已經犯法過他還不知道悔改還繼續要犯，這不是很要不得嗎？已經侵害過他人權益可是還是想要鑽法律漏洞傷害他人權益，怎麼樣對於這種累犯都要嚴格的懲罰他們。完全不可取。",194,245,10,1,90.9
"像日本性侵騷擾直接抓去關…但有可能造成電影鹹豬手事件簿一樣會有冤情事件做假事件這點要注意…",195,235,305,31,90.77
"對於鞭刑以及加重刑責舉行公投。檢討立法與法官審判無法一致的情形。",196,223,19,2,90.47
"我認為亂世應該使用重典,鞭刑非唯一選項,但重點是要討論出可以嚇阻酒駕一再發生的方法,而不是人民提了,官員用什麼人權,什麼世界潮流趨勢來阻擋,要讓台灣成為先進國家,順應世界潮流之前,請先想想台灣本身的條件能不能做的到",197,97,82,9,90.1
"人權就像一個天平一樣，當你做好事就有較多的人權受到保護，當你做了壞事你的人權就變少且受到制裁。新加坡也是個進步的國家，為什麼我們不能學習，新加坡現在的秩序就是一個很好的範例。",198,189,27,3,90
"酒駕、性侵及兒虐的發生是政府長期對於底層人民的忽視所產生的結果，並不能全部歸責於加害者。",199,389,177,20,89.84
"我認為近年來台灣的性侵案件越來越多。",200,1,565,64,89.82
"你只要不犯罪，幹嘛怕人抓去鞭刑，還是反對的人心中都有犯罪之心，怕有一天自己也會被鞭，所以反對？",201,181,43,5,89.58
"我覺得重點是累犯，累犯者才鞭刑，不是初犯者鞭刑，累犯表示現有刑罰效果對有限(壓力不足)無法達到嚇阻效果，所以要以更有壓力的方式達到效果，另外，加害者要人權，但不少受害者已失去""人權""，每回討論刑罰加重只討論加害者人權，守法守紀的人對法律的信心也應考量，所以，只要守法就沒事了!",202,95,85,10,89.47
"我認為鞭刑加上罰款才行，罰金是用來治療鞭刑所造成的傷口，因為總不能拿我們納稅人的錢去治療酒駕人的傷口。",203,228,17,2,89.47
"個人觀點： 1.鞭刑非開民主倒車~! 2.現行罰則無法有效杜絕再犯，唯有修法加重刑罰責或是身體刑~ 3.法院法官判決(僅以證據卻忽略現實情況的判決)已明顯與人民期望有絕對落差~ 結論：鞭刑是否有絕對嚇阻作用個人持保留見解，但對於再犯率確有其效果，因此希望針對再犯者給予身體罰。",204,147,59,7,89.39
"1.應嚴格禁止相關政治人物；民代關說。 2.先扣留人車各7天，扣留期間不得使用手機等電子通訊軟硬體。",205,79,72,9,88.88
"酒駕應該採坐罰則~讓此風不可長",206,234,16,2,88.88
"鞭刑是一種手段，需要有效的喝止，如果政府人員需要加倍，因為你們是守法的第一線",207,129,142,18,88.75
"這個議題只是要喚起社會及政府正視目前法律無法有效嚇阻酒駕這件事，相關討論不應侷限於鞭刑上",208,27,522,67,88.62
"沒有親身的痛過，是無法體會受害者的痛，更何況鞭刑只是肉體上的痛而已，受害者的心痛，加害者永遠無法體會",209,289,350,45,88.6
"嚴格罰則和執法才能保障人民的生命和自由",210,88,477,62,88.49
"台灣的法律有些需要修改，應該給予重罰",211,252,381,50,88.39
"其實我們要的不一定是鞭刑，大家想要的是能夠嚇阻犯罪的發生，鞭刑只是一個手段，因為太多的悲劇發生，導致手段越來越少，我認為可以先試驗看看，我們可以根據再犯率來決定效果，太多的悲劇都是再犯，我支持鞭刑但如果有更有效果的選項(烙刑)我也是會支持的。",212,218,53,7,88.33
"我認為鞭刑對於嚇止再次犯罪有效果。",213,14,660,90,88
"我認為鞭刑若能有效降低酒駕與性侵案件是最好的，但若不能就表示刑罰無法嚇阻犯人，也代表鞭刑沒有違反比例原則，總之結果不會不好",214,184,28,4,87.5
"恐龍法官保護酒駕和有勢力背景的人的案件層出不窮，官員犯法與庶民同罪，鞭刑制度需要強力執行，才能有效遏止酒駕與其他重大罪犯",215,212,133,19,87.5
"人權是給不傷害他人自由情況下有的，對於侵犯他人權利之人，無須給予人權權利，在急需迅速改變現狀的目前，痛是最直接最深刻最快速也最容易被記憶的方式，鞭刑是唯一不二的選擇。",216,233,14,2,87.5
"現在酒駕跟性侵都是層出不窮的問題，很多都是累犯，不重罰他們不會怕，很多人討論鞭刑不尊重人權，但是當這些加害人傷害無辜的民眾時，是否想到廣大的民眾的人權有被尊重？有被保護？ 我們可以公開討論是否要用鞭刑來達到嚇阻，或是採用其他跟鞭刑同樣的效果的方式來解決這些累犯的問題。",217,237,14,2,87.5
"台灣的性侵犯罪率那麼高就是因為刑責太輕了啦！",218,238,21,3,87.5
"關於性侵虐童者，大多數是原生家庭教育和親子關係有很大的問題，政府應該要在親職教育和心理，EQ教育這部份去多做輔導，很多爸媽不知道怎麼當爸媽，本身情緒控管有問題，家庭本身已無“教育“功能，孩子上學後，長大出社會後就成了亂源。政府花錢在補助生育，更應該想想怎麼加強怎麼去幫助親職這部份",219,279,335,48,87.46
"我覺得鞭刑可以嚇阻想要犯罪的人。",220,5,638,93,87.27
"我認為大多數的性侵案件根本沒有進到法院。若這個情況不改變，則不論法律上規定什麼刑都不會減少性侵案件的發生。",221,302,311,46,87.11
"酒駕必須跟日本一樣實施連座重罰，賣酒的店家，提供車子的人，同車的乘客，同桌的酒客，這些時間點都有辦法阻止一個人酒駕但大家卻無所作為造成悲劇一再發生。而且罰則不能僅侷限在罰金，必須加入拘役並不得轉為罰金等罰則才行。",222,87,108,16,87.09
"重點不是鞭刑，重點是要如何降低酒駕事件發生，我覺得一方面可以提高酒駕刑罰，一方面可以採取社會勞動（例如.協助清理被害者遺體或是照顧被害者直到痊癒）等... 酒駕者跟受害者的人權是一樣的，個人自由不得侵害他人自由~",223,395,244,37,86.83
"我認為對於嚴重的犯罪，關到監獄沒有用。",224,3,579,88,86.8
"我覺得實施鞭刑可以有嚇阻的作用",225,33,547,84,86.68
"我們要的是有效嚇阻酒駕發生的法律，因為很明顯現在的法律無效。鞭刑聽來野蠻，但也聽起來有效。不文明如何？兩公約又如何？比被撞後家破人亡重要嗎？",226,221,13,2,86.66
"我認為, 當政府無法有效遏止酒駕,性侵""累犯""的發生人民只能支持可知而強烈的方式 當反對立場者以暴力無益改善,人權傷害為立場時, 受害者人權如何維護, 人民恐懼如何停止",227,301,305,47,86.64
"亂世需用重典！ 加害者不需要人權！",228,130,58,9,86.56
"性侵，虐童，殘忍殺害，重案犯罪都沒資格說人權",229,84,199,31,86.52
"雖然我覺得這些生物應該抓一個蹦一個 但為了怕沒官員，所以為了喝止犯罪，還是要鞭 但這不應該是一種最後的手段，我還是覺得要蹦掉",230,145,32,5,86.48
"我認為必須施以重刑才能有杜絕酒駕、性侵、虐童的發生，甚至對累犯必須施以更重刑責不能單單只是罰錢或是短期監禁了事。",231,259,25,4,86.2
"那些犯法的人為何要有人權？那被害人與加害人的人權在哪？這些犯罪的人都是明知故犯的，有什麼好原諒啊！個人認為要嚴重就該直接死刑了～沒什麼好談的。",232,213,31,5,86.11
"我認為台灣的司法程序冗長，加上法官制度以及執法不利，讓台灣淪為犯罪者天堂。此外，在探討罪犯也有人權前，是否應該以維護受害者及其家屬之人權為基礎，犯罪者侵害他人所擁有的人權，則應當終止其憲法保障之權利。",233,336,331,54,85.97
"我認為鞭刑可以有效地阻止酒駕發生。",234,19,634,104,85.9
"不論如何以現行的罰則並沒有辦法有效嚇阻。加重罰則是其一選擇，罰金設定底限，並依收入增加罰金，同時當場扣車拘留48小時或以上。",235,199,18,3,85.71
"我們的行政院長說我們是人權國家，鞭刑不太可能實行，應該更正為我們是一個以加害者才有人權的國家，被加害者是沒人權的，這樣的政府對嗎？",236,219,12,2,85.71
"雖然國家法律目前沒有鞭刑這個處罰  可是當出現鞭刑的時候 是否代表著政府的處罰是否太輕才有需要用到鞭刑  對於那些累犯 我覺得鞭刑是比較有用的",237,231,18,3,85.71
"人是很犯賤的動物，需要不斷鞭策才會記取教訓",238,240,18,3,85.71
"加重鞭刑!!讓犯罪者想到就怕，沒有犯罪意圖。。",239,258,6,1,85.71
"雖然鞭刑是很殘忍，但我贊成，因為現在對酒駕的累犯刑罰太輕了",240,266,6,1,85.71
"我認為應以蓄意謀殺罪起訴酒駕者。",241,333,90,15,85.71
"我認為對犯罪人處以刑罰，並不是為了保障被害者。",242,291,309,52,85.59
"我認為我不會犯罪，因此罪責無論提高多少，都不會影響到我的生活。",243,318,270,48,84.9
"鞭刑解決不了社會問題 嚴刑峻法在時代的考驗下也被證實是無效的 在過去的封建王朝透過一連串的嚴刑峻法 想要解決犯罪問題 但事實上根本就無法解決況且在嚴刑峻法的封建王朝中 嚴刑峻法甚至是他快速滅亡的原因  所以還需要鞭刑這麼嚴重 而且侵犯人權的逞罰嗎",244,424,184,34,84.4
"性侵犯就算被關出來也還是會有性衝動，再犯率高，建議鞭刑和化學去勢，酒駕再犯率高，鞭刑讓他怕吧，否則受傷害的永遠是無辜的人",245,367,243,45,84.37
"犯罪坐監者 需自付伙食費  而不是想 進去了就有免錢飯吃",246,76,426,79,84.35
"對於之前某政治人物所說的“鞭刑，不是一個先進國家該有的制度”深感不同意。不應該以有無鞭刑來區分國家的先進，而是要以人民的素質來做判斷，倘若一個國家對於性侵、酒駕肇事、虐童等等，都予以輕判，我認為這不是一個先進國家所具備的條件",247,241,48,9,84.21
"我認為台灣應該實施鞭刑。",248,7,604,120,83.42
"我認為現行台灣社會現狀是必須增加鞭刑，罰錢對有些人不痛不癢，即便被關也只是幾個月甚至幾年出來，對他們來說，在沒有身體刑制度下，完全無法達到警惕效果。如果因為懼怕而不去做，這才是刑罰其一的精神。",249,247,5,1,83.33
"台灣的法律有些需要修改，應該給予重罰，以其人之道，還至其人之身",250,253,5,1,83.33
"法律對這些犯人都沒有效果時，只希望能有個嚇阻效果的刑罰，希望這些立委官員別再讓大家一再失望了！台灣別淪為毒品性侵酒駕殺入犯的天堂了！",251,255,5,1,83.33
"我認為大多數的兒虐事件根本沒有進到法院。若這個情況不改變，則不論法律上規定什麼刑都不會減少兒虐事件的發生。",252,303,250,53,82.5
"我認為鞭刑已經是最溫和做法，酒駕教育是從小就認知，那明知故犯是要怎樣判？已經可以判誤殺！那麼可惡的事，在這台灣一直發生，那代表那麼多年政府縱容，無視大眾要求修法，今天如果鞭刑不推，肯定民怒難止",253,242,14,3,82.35
"針對酒駕鞭刑，主要是喝止喝酒開車之行為，並非作出非民主國家的行為。 而車主及酒駕共乘者，應該也要連帶受罰，杜絕代罪者行為。",254,177,32,7,82.05
"我覺得法律是最後防止犯罪的一道防線，用意在於警嚇；",255,211,322,71,81.93
"酒駕造成他人家庭破損者 再犯機率極高，且多數無悔意 證明現行法規不符合比例原則 增加鞭刑符合多數大眾期待 且平衡法規懲罰不足的部分 與論上也看得出其警惕效果  性侵及兒虐目前尚不需列入討論 此兩犯罪爭議較多且並非絕對性 可於未來實際執行酒駕鞭刑後 視其效果後再行決定",256,176,31,7,81.57
"警察公權力無法提升只好靠重罰處理ˇ",257,37,469,106,81.56
"我認為鞭刑可以有效地阻止性侵發生。",258,21,566,128,81.55
"我認為台灣司法偏袒有權有勢者。",259,330,326,74,81.49
"我認為既然一般罰則無法遏阻酒駕  那就應該要加重其處罰  例如鞭刑  甚至對於酒駕累犯者  應該給予更嚴厲的重刑  例如直接斃掉",260,236,13,3,81.25
"我認為鞭刑可以有效地阻止兒虐發生。",261,20,562,137,80.4
"我覺得鞭刑能遏止酒駕犯罪",262,113,381,93,80.37
"犯過罪的人應該一輩子被社會嘲笑。",263,390,213,53,80.07
"當傷害別人的同時，你也失去人權的權益，如果他們也能享有權益，那其他人為何要奉公守法？",264,230,40,10,80
"我認為，鞭刑是一種社會成本更低，效果卻更好的刑罰，或許不會成為主要的刑罰方式，但絕對適合搭配其它方式使用",265,203,363,91,79.95
"我認為死刑是比鞭刑的刑度更重的刑罰",266,274,293,74,79.83
"鞭刑算是對罪人的仁慈了！不然撞死人就賠命，撞斷腿就賠腿！",267,239,50,13,79.36
"鞭刑應限定就其再犯率、社會危害性均較高之刑事犯罪者為之，如販賣濫用毒品、兒少性剝削等類型。",268,50,410,108,79.15
"酒駕者無視他人生命權，就不配享有基本人權。台灣沒有酒駕死刑已經很寬容了，酒駕鞭刑應該通過!!",269,246,7,2,77.77
"我覺得不只是酒駕，包括性侵、虐童、詐騙、虐待動物的加害者，都該鞭刑伺候，現在的法令起不了嚇阻作用，讓台灣成為加害者的天堂！",270,232,10,3,76.92
"我認為填補受害者受到的損害(民事)，與加害者應受的刑罰(刑事)，二者不能混為一談。",271,292,282,85,76.83
"我認為應該要有應當的處罰懲處加害者，甚至不得用罰款免罰，應該要讓加害者痛定思痛，更不要講什麼加害者有人權，從加害者違法行動開始，就已喪失談判的條件，所以，請加重懲處加害者及公開懲處。古人說：「天子犯法，與庶民同罪！」更何況只是現在的知法犯法者，既不是天子，就更該有所懲處。",272,406,184,61,75.1
"現行的法律無法喝止這種亂象，主要是判決者的怠職，與過度開放，人民不懂的互相尊重，與約束自己，造成道德標準的下滑，應該全面採用鞭刑，不是只有酒駕、性侵，應該連偷竊、詐騙、販毒、貪污、恐嚇、勒索⋯所有擾亂社會秩序的行為都一律採用",273,265,30,10,75
"我認為阻止性侵的有效方法在於提供合法的慾望發洩管道",274,283,21,7,75
"立法者與執行者(法官，檢查官)的無作為甚至是在鼓勵犯罪，這才是百姓想要鞭刑的原因，再下去私刑是必然會出現的一個行為，酒駕撞死別人一家，只罰個錢沒事，留下來的人看酒駕一家合樂？會沒想法？只能說犯法者有人權，受害者沒人權，生命會找到出口的，是啥出口就不知到了!!",275,497,80,27,74.76
"我認為性侵累犯需去勢",276,169,307,105,74.51
"若有鞭刑，可以大幅減少監獄的受刑人，詐欺也要拿來鞭一鞭",277,41,399,142,73.75
"不修法，我會想盡辦法移民離開台灣，不想住在這國家",278,36,99,37,72.79
"我覺得即使是犯過重罪的人，也應當要有機會改過自新。",279,17,432,166,72.24
"加害人就是該死",280,191,41,16,71.92
"亂世用重典，連吸毒跟毒犯也應適用鞭刑，",281,331,257,103,71.38
"我認為鞭刑可達到嚇阻效果。畢竟痛就會記得，但也擔心傷好了會變本加厲報復社會。",282,28,102,41,71.32
"就算公開鞭刑或處死也無法阻止他們喝酒上路，找出這個行為背後的原因和推動代駕的阻礙，如代駕費太高，才能有效降低悲劇發生。",283,498,61,25,70.93
"我認為刑罰並不能有效阻止犯罪，由生心理層面進行理解接納輔導才是正途。",284,281,235,97,70.78
"我認為如果有其他更具體有效的方式遏止酒駕，性侵，虐童，我不會支持鞭刑。",285,337,234,100,70.05
"如果怕鞭刑會讓加害人更厭惡社會進而犯更重的罪，那就要仔細想想這類的人否要留在這社會上了......",286,149,299,131,69.53
"沒犯錯，為何怕被處罰？明知故犯，加重刑罰，鞭刑可以是個選項。",287,249,9,4,69.23
"基於各國針對性侵與兒虐的研究報告，有 3 成左右加害人曾是受害者，因此我不認為這應全部歸責於加害人，社會應承擔這長期忽略受害人的社會成本，迫使政府對於受害者給予醫療上的治療與輔助，避免受害者長大成人後成為加害者的可能。",288,393,168,77,68.57
"我認為酒駕罰金應該定為財產比例，並有下限，即刻進行假扣押",289,427,98,45,68.53
"亂世用重典。台灣很多罰責都太輕，無警示做用。對累犯者應加重處罰。太注重加害者的人權，就表示被害者的人權被輕乎",290,416,84,40,67.74
"鞭刑，不是人就沒有人權",291,254,6,3,66.66
"我認為酒駕者應從重罰款和吊銷執照不得再考，並公佈姓名居住地址。",292,334,222,117,65.48
"我覺得並不是所有的人都可以教化",293,290,224,124,64.36
"那些不同意的議員或是立法委員，扯了一堆跟人權的條例，奇怪了，你只要不酒駕就好了，立這法條你只要不酒駕，也鞭不到你，到底在反對甚麼??除非你有關說過或是自己就是酒駕常客，不然根本罰不到你。",294,332,228,135,62.8
